Ribeye Steak,387,54.95, A 6-ounce ribeye steak grilled to your liking.
Roast Pork Sandwich,388,7.99,A classic Philly cheesesteak with roasted pork instead of beef.
Cheesesteak,388,7.99,A classic Philly cheesesteak with thinly sliced beef melted cheese and onions.
Roast Chicken,388,8.99,A roasted chicken with mashed potatoes and gravy.
Cheesesteak,389,7.99,A classic Philly cheesesteak with thinly sliced beef melted cheese and onions.
Roast Pork Sandwich,389,7.99,A classic Philly cheesesteak with roasted pork instead of beef.
Chicken Cheesesteak,389,8.99,A Philly cheesesteak with thinly sliced chicken melted cheese and onions.
Cheesesteak,390,7.99,A classic Philly cheesesteak with thinly sliced beef melted cheese and onions.
Roast Pork Sandwich,390,7.99,A classic Philly cheesesteak with roasted pork instead of beef.
Pepperoni Cheesesteak,390,8.99,A Philly cheesesteak with thinly sliced beef melted cheese and pepperoni.
Lobster Roll,391,22,A toasted hot dog bun filled with fresh lobster meat celery and mayonnaise.
Clam Chowder,391,16,A creamy New England-style clam chowder made with fresh clams potatoes and milk.
Fried Shrimp,391,18,A basket of crispy fried shrimp served with tartar sauce.
Chicken Piccata,392,28,Sautéed chicken cutlets in a lemon-caper sauce.
Veal Parmesan,392,26,Sautéed veal cutlets in a Parmesan cheese sauce.
Tiramisu,392,12,A traditional Italian dessert made with ladyfingers coffee and mascarpone cheese.
Filet Mignon,393,58,A grilled filet mignon served with your choice of sides.
Lobster Thermidor,393,48,A lobster dish baked in a creamy cheese sauce.
Crème Brûlée,393,12,A classic French dessert made with custard topped with a caramelized sugar crust.
Beef Tartare,394,28,A raw beef dish seasoned with capers shallots and Dijon mustard.
Seared Scallops,394,32,Seared scallops served with a lemon beurre blanc sauce.
Chocolate Lava Cake,394,16,A warm chocolate cake filled with a gooey chocolate center.
Shrimp Toast,395,12,A crispy wonton filled with shrimp water chestnuts and bean sprouts.
Napa Cabbage Salad,395,10,A salad of Napa cabbage carrots and cucumbers tossed with a sesame vinaigrette.
Chicken Satay,395,14,Grilled chicken skewers served with peanut sauce.
Zuni Roast Chicken,396,28,A roasted chicken served with bread salad and salsa verde.
Pasta Fagioli,396,16,A hearty soup made with beans pasta and tomatoes.
Zuni Coffee Cake,396,8,A moist coffee cake topped with a cinnamon streusel.
Cioppino,397,32,A seafood stew made with clams mussels shrimp and Dungeness crab.
Fish and Chips,397,18,A basket of fried fish and chips served with tartar sauce.
Flan,397,10,A custard dessert made with caramel sauce.
Cioppino,398,32,A seafood stew made with clams mussels shrimp and Dungeness crab.
Filet Mignon,398,58,A grilled filet mignon served with your choice of sides.
Cheesecake,398,12,A classic New York cheesecake.
Seared Scallops,399,32,Seared scallops served with a lemon beurre blanc sauce.
Lobster Roll,399,22,A toasted hot dog bun filled with fresh lobster meat celery and mayonnaise.
Key Lime Pie,399,10,A tart and creamy pie made with key lime juice sweetened condensed milk and whipped cream.
Beef Brisket,400,28,A slow-cooked beef brisket served with mashed potatoes and gravy.
Chicken Fried Steak,400,26,A breaded and fried steak served with mashed potatoes and gravy.
Apple Pie,400,12,A classic apple pie served with vanilla ice cream.
Beef Dip,401,18,A classic beef dip sandwich with thinly sliced beef au jus and horseradish sauce.
Chicken Fried Steak,401,22,A breaded and fried steak served with mashed potatoes gravy and green beans.
Fish and Chips,401,16,A classic fish and chips dish with battered cod french fries and tartar sauce.
Fried Chicken,402,15,A platter of fried chicken with two sides.
Ribs,402,20,A rack of ribs served with two sides.
Beef Brisket,402,25,A tender beef brisket served with two sides.
Enchiladas,403,15,Two enchiladas with your choice of filling rice and beans.
Fajita Plate,403,20,A fajita plate with your choice of meat rice beans and tortillas.
Tacos,403,10,Two tacos with your choice of filling rice and beans.
Filet Mignon,404,40,A 6-ounce filet mignon served with your choice of two sides.
Lobster Bisque,404,18,A creamy lobster bisque served with a side of grilled bread.
Crab Cakes,404,22,A pair of crab cakes served with remoulade sauce.
Oysters Rockefeller,405,25,An appetizer of oysters topped with spinach bacon and Parmesan cheese.
Crawfish Etouffee,405,20,A creamy crawfish etouffee served over rice.
Cheese Grits,405,12,A side of creamy cheese grits.
Enchiladas Suizas,406,15,Two enchiladas topped with white sauce sour cream and guacamole.
Sopa Azteca,406,18,A Mexican soup made with tortilla strips beans and vegetables.
Flautas,406,10,Two flautas with your choice of filling.
Mission Burrito,407,15,A large burrito filled with your choice of meat rice beans and vegetables.
Tacos Al Pastor,407,10,Two tacos filled with pork pineapple and onions.
Quesadillas,407,12,Two quesadillas filled with your choice of filling.
Chicken Fajita Quesadilla,408,14,A quesadilla filled with chicken fajita meat rice beans and cheese.
Steak Fajita Quesadilla,408,16,A quesadilla filled with steak fajita meat rice beans and cheese.
Vegetarian Fajita Quesadilla,408,12,A quesadilla filled with vegetables rice beans and cheese.
Pepperoni Pizza,409,12,A large pepperoni pizza.
Sausage Pizza,409,12,A large sausage pizza.
Mushroom Pizza,409,12,A large mushroom pizza.
Pepperoni and Sausage Pizza,410,14,A large pepperoni and sausage pizza.
Mushroom and Sausage Pizza,410,14,A large mushroom and sausage pizza.
Pepperoni and Mushroom Pizza,410,14,A large pepperoni and mushroom pizza.
Nashville Hot Chicken,411,8,Fried chicken coated in a hot and spicy sauce
Cheese Curds,411,5,Battered and deep-fried cheese curds served with ranch dressing
Mac and Cheese,411,6,Creamy macaroni and cheese topped with bread crumbs
Filet Mignon,412,65,A 6-ounce filet mignon cooked to your liking
Ribeye Steak,412,55,A 12-ounce ribeye steak cooked to your liking
Lobster Bisque,412,25,A rich and creamy lobster bisque
Chicken Pot Pie,413,18,A classic chicken pot pie with a flaky crust and a creamy filling
Braised Short Ribs,413,35,Fall-off-the-bone braised short ribs served with mashed potatoes and vegetables
Steak Frites,413,30,A grilled New York strip steak served with fries and a béarnaise sauce
Duck Confit Tacos,414,16,Two soft tacos filled with duck confit roasted vegetables and a chipotle sauce
Crispy Brussels Sprouts,414,12,Crispy Brussels sprouts tossed in a balsamic glaze
Mole Negro,414,22,A rich and flavorful mole sauce made with chocolate chiles and spices
Sopa Azteca,415,15,A traditional Mexican soup made with tortilla chips shredded chicken beans and vegetables
Enchiladas Rojas,415,18,Two enchiladas filled with your choice of meat or cheese topped with red sauce cheese and sour cream
Flautas,415,16,Three flautas filled with your choice of meat or cheese topped with green sauce cheese and sour cream
Crab and Corn Chowder,418,15,A creamy chowder with fresh crab and corn
Cioppino,418,25,A seafood stew with clams mussels shrimp and Dungeness crab
Fish and Chips,418,18,Fresh fish and chips served with tartar sauce and malt vinegar
Fish Tacos,417,12,Two flour tortillas filled with grilled fish cabbage pico de gallo and avocado
Enchiladas Rojas,417,15,Three corn tortillas filled with your choice of meat cheese and beans topped with red sauce and sour cream
Mole Poblano,417,18,Chicken in a rich dark mole sauce with chocolate chilies and spices
Beef Brisket,416,25,A tender smoky beef brisket served with mashed potatoes and vegetables
Pork Chops,416,20,Thick-cut pork chops grilled to perfection and served with roasted vegetables
Shrimp Scampi,416,22,Shrimp sautéed in a garlic butter sauce with white wine and lemon
Cioppino,419,25,A seafood stew with clams mussels shrimp and Dungeness crab
Shrimp Scampi,419,22,Shrimp sautéed in a garlic butter sauce with white wine and lemon
Crab Legs,419,35,A pound of fresh crab legs served with melted butter
Filet Mignon,420,50,A 6-ounce filet mignon cooked to your liking
Canlis Salad,420,18,A mixed greens salad with grilled asparagus goat cheese and a balsamic vinaigrette
Seared Scallops,420,32,Four seared scallops served with a lemon beurre blanc sauce
Filet Mignon,421,30,A 6-ounce center-cut filet mignon grilled to your liking and served with your choice of two sides.
Fried Oysters,421,15,A dozen fresh oysters lightly battered and fried to perfection.
Oysters Rockefeller,421,20,A dozen fresh oysters topped with spinach bacon and Parmesan cheese and baked until bubbly.
Fried Chicken,422,18,A half-chicken breaded and fried to golden brown perfection.
Country Ham,422,16,A thick slice of country ham cured and smoked to perfection.
Macaroni and Cheese,422,12,A classic comfort food made with elbow macaroni and a creamy cheese sauce.
New York Strip Steak,423,45,An 8-ounce center-cut New York strip steak grilled to your liking and served with your choice of two sides.
Lobster Bisque,423,25,A rich and creamy lobster bisque made with fresh lobster cream and sherry.
Crab Cakes,423,20,A pair of crab cakes made with fresh crab meat bread crumbs and spices.
Shish Kebab,424,20,A skewer of grilled lamb chicken or beef served with your choice of rice or vegetables.
Plov,424,15,A traditional Uzbek rice pilaf made with lamb carrots and onions.
Lagman,424,20,A hand-pulled noodle soup made with lamb vegetables and a spicy sauce.
Beef Plov,425,20,A traditional Uzbek rice pilaf made with beef carrots and onions.
Lagman,425,20,A hand-pulled noodle soup made with beef vegetables and a spicy sauce.
Manty,425,15,A steamed dumpling filled with ground beef and onions.
Beef Chorba,426,15,A traditional Uzbek beef soup made with noodles vegetables and a spicy sauce.
Lagman,426,20,A hand-pulled noodle soup made with beef vegetables and a spicy sauce.
Plov,426,15,A traditional Uzbek rice pilaf made with beef carrots and onions.
Pho Ga,427,8,Vietnamese chicken noodle soup
Pho Bo,427,10,Vietnamese beef noodle soup
Bun Bo Hue,427,12,Vietnamese spicy beef noodle soup
Bun Cha,428,7,Vietnamese grilled pork noodle soup
Nem Cuon,428,5,Vietnamese spring rolls
Banh Mi,428,4,Vietnamese baguette sandwich
Bun Bo Hue,429,10,Spicy beef noodle soup with rice noodles pork blood and herbs.
Banh Xeo,429,8,Vietnamese crepes made with rice flour turmeric and shrimp.
Goi Cuon,429,5,Spring rolls filled with pork shrimp and vegetables.
Com Tam,430,6,Broken rice with grilled pork shrimp and egg.
Bun Thit Nuong,430,7,Rice noodles with grilled pork and vegetables.
Banh Xeo,430,8,Vietnamese crepes made with rice flour turmeric and shrimp.
Pho Ga,431,8,Vietnamese chicken noodle soup
Bun Bo Hue,431,10,Vietnamese beef noodle soup
Pho Bac Ha,431,9,Vietnamese beef noodle soup from Ha Giang province
Bun Cha Ha Noi,432,12,Vietnamese grilled pork and noodle dish
Cha Ca Ha Noi,432,15,Vietnamese turmeric fish grilled over charcoal
Bun Cha Que Huong,432,10,Vietnamese grilled pork and noodle dish from Hue
Souvlaki,433,10,Grilled Greek skewers of meat chicken or vegetables
Gyro,433,12,Grilled Greek pita sandwich with meat vegetables and tzatziki sauce
Moussaka,433,15,Greek eggplant casserole with ground beef béchamel sauce and cheese
Grilled Octopus,434,18,Grilled octopus with lemon olive oil and oregano.
Chicken Souvlaki,434,12,Chicken souvlaki with rice tzatziki and grilled vegetables.
Mousaka,434,15,Layers of eggplant ground beef and béchamel sauce.
Grilled Salmon,435,22,Grilled salmon with lemon dill and capers.
Chicken Tzatziki,435,16,Chicken breast with tzatziki sauce.
Falafel Plate,435,12,Falafel with hummus tahini and vegetables.
Bacon Cheeseburger,436,10,Bacon cheeseburger with lettuce tomato onion and pickles.
Build-Your-Own Burger,436,12,Build your own burger with your choice of toppings.
Turkey Burger,436,10,Turkey burger with lettuce tomato onion and pickles.
Umami Burger,437,15,Umami Burger with umami sauce lettuce tomato onion and pickles.
Bacon Cheeseburger,437,16,Bacon cheeseburger with lettuce tomato onion and pickles.
Mushroom Swiss Burger,437,14,Mushroom Swiss burger with lettuce tomato onion and pickles.
Double-Double,438,3,Double-Double with two beef patties two slices of American cheese lettuce tomato onion and pickles.
Animal Style Fries,438,3,Fries with melted American cheese grilled onions and Thousand Island dressing.
Neapolitan Shake,438,5,Vanilla chocolate and strawberry shake.
Goat Cheese Salad,439,12,Goat cheese salad with mixed greens roasted vegetables and balsamic vinaigrette.
Philly Cheesesteak,439,15,Philly cheesesteak with grilled steak onions and cheese.
Macaroni and Cheese,439,10,Macaroni and cheese with Gruyère and cheddar cheese.
Chilaquiles,440,12,Chilaquiles with eggs shredded chicken cheese and salsa.
Biscuits and Gravy,440,9,Biscuits and gravy with sausage gravy.
Waffles,440,10,Waffles with your choice of toppings.
Pot Sticker Soup,441,10,Pot sticker soup with pork shrimp and vegetables.
Dough Zone Fried Dumplings,441,12,Dough Zone fried dumplings with pork shrimp and vegetables.
Dough Zone Dan Dan Noodles,441,15,Dough Zone Dan Dan noodles with pork peanuts and chili oil.
